|time|Rank|Product Names|Stars|Reviews|Authors/Company|Edition/Console|Price_std_or_min|Max_prices
1103|2020-08-01 17:58|4.0|Coca-Cola Original, 24 Pack - 235 ml/lata|4.6|605.0|||148.0|193.34
1104|2020-08-01 17:58|5.0|Bonafont, Agua Natural, 1litro, 12 Pack|4.8|360.0|||51.8|
1105|2020-08-01 17:58|6.0|Capullo Aceite de Canola, 840 ml|4.7|337.0|||28.73|
1106|2020-08-01 17:58|7.0|1-2-3 Aceite Vegetal,1 Lt|4.9|290.0|||25.0|
1107|2020-08-01 17:58|8.0|Verde Valle Arroz Super Extra de 1 Kilogramo|4.9|156.0|||31.14|
1108|2020-08-01 17:58|9.0|Verde Valle Alubia Chica, 500 gramos|4.8|132.0|||17.0|61.07
1109|2020-08-01 17:58|10.0|Bonafont Agua Natural Bonafont, 1.2 litros, 12 pack|4.7|216.0|||28.64|180.0
1110|2020-08-01 17:58|11.0|Nescafé Clasico, Café Soluble, 225 g|4.7|311.0|||90.0|
1111|2020-08-01 17:58|12.0|Café de La Parroquia de Veracruz Bolsa de Café Molido Orgánico, 1 kg|4.6|931.0|||72.0|284.0
1112|2020-08-01 17:58|13.0|Lala Leche UHT 100 sin Lactosa Entera, 1 L, 12 Piezas|4.5|337.0|||270.0|290.04
1113|2020-08-01 17:58|14.0|Monk: Endulzante Natural Fruta del Monje 400 g.|4.8|487.0|||324.0|
1114|2020-08-01 17:58|15.0|Heinz, Ketchup, 567 Gramos|4.9|89.0|||18.0|
1115|2020-08-01 17:58|16.0|Betty Crocker Cake Mix Devil´s Food, Chocolate, 432 g|4.8|640.0|||34.25|42.4
1116|2020-08-01 17:58|17.0|Zucarmex Zulka Azúcar Empacada, 1 kg|4.9|299.0|||32.9|
1117|2020-08-01 17:58|18.0|Knorr, Caldo de Camarón granulado, 200 gramos|4.8|268.0|||9.0|89.0
1118|2020-08-01 17:58|19.0|Saladitas Galletas, Sabor Salado, 42 paquetes de 12 gramos. 504 gramos|4.7|203.0|||33.0|197.03
1119|2020-08-01 17:58|20.0|Bola de Oro Café Molido, Descafeinado, 1 kilo|4.7|405.0|||65.0|300.0
1120|2020-08-01 17:58|21.0|Therbal, Infusion Abango con Propoleo 25 sobres , 25 gramos.|4.7|248.0|||21.0|199.0
1121|2020-08-01 17:58|22.0|Chilito Sirilo Stevia 300ml (Paq 3 pzas)|4.9|379.0|||262.0|
1122|2020-08-01 17:58|23.0|Cerveza Premium Importada, Michelob Ultra, 24 latas de 355 ml c/u|4.7|532.0|||420.0|
1123|2020-08-01 17:58|24.0|Horley Té Chai, 15 g|4.5|198.0|||39.0|119.9
1124|2020-08-01 17:58|25.0|Bragg Vinagre Orgánico de Manzana, 473 ml|4.7|372.0|||96.0|
1125|2020-08-01 17:58|26.0|Cerveza Victoria, 24 Latas De 473ml C/u|4.7|324.0|||432.0|
1126|2020-08-01 17:58|27.0|Nutrileche Producto Lácteo, 1 litro. Paquete de 12|4.5|325.0|||172.88|
1127|2020-08-01 17:58|28.0|Quaker, Avena Quaker Old Fashion 475gr, 475 gramos|4.7|186.0|||34.4|229.5
1128|2020-08-01 17:58|29.0|PEÑAFIEL, Agua Mineral 1 l, Botella Pet, 12 piezas|4.8|255.0|||108.85|263.89
1129|2020-08-01 17:58|30.0|Rosamonte Yerba Mate, 500 g|4.7|312.0|||106.43|169.0
1130|2020-08-01 17:58|31.0|Lala Leche UHT Deslactosada Semi con Tapa, 1.5 L, 10 Piezas|4.7|252.0|||280.0|336.0
1131|2020-08-01 17:58|32.0|Cerveza Clara Corona Light 24 botellas de 355ml c/u|4.2|16.0|||384.0|
1132|2020-08-01 17:58|33.0|Morama Harina de Almendra, 350 g (el empaque puede variar)|4.8|228.0|||189.0|
1133|2020-08-01 17:58|34.0|Café Solo Dios Café en Grano, Sabor Artesanal, 1 Kg|4.5|527.0|||175.0|180.0
1134|2020-08-01 17:58|35.0|Nespresso, Café Alto Intenso, Paquete de 30 cápsulas de Sistema Vertuo. Tamaño de taza Alto 414 ml|4.2|73.0|||420.0|540.0
1135|2020-08-01 17:58|36.0|Coca-Cola Light, 24 Pack - 235 ml/lata|4.7|140.0|||156.0|211.2
1136|2020-08-01 17:58|37.0|Bragg, Vinagre Organico de Manzana, 946 ml|4.7|1321.0|||178.97|
1137|2020-08-01 17:58|38.0|Berry Nuts 30 bolsitas de snacks TO GO, un poco de cada uno de nuestros 7 sabores.|4.8|174.0|||226.93|
1138|2020-08-01 17:58|39.0|Clavel Leche Evaporada Lata De 360 Gr, Dulce, 360 g|4.6|165.0|||16.3|
1139|2020-08-01 17:58|40.0|Schweppes, Ginger Ale 1 L, Botella Pet, 12 Piezas|4.9|47.0|||98.4|172.2
1140|2020-08-01 17:58|41.0|Alpura, 2000 Leche Clásica Natural, Paquete de 6, 1.5 litros|5.0|3.0|||174.0|240.4
1141|2020-08-01 17:58|42.0|Mister Natural Dátil, 250 g|4.1|289.0|||39.5|
1142|2020-08-01 17:58|43.0|Café de La Parroquia de Veracruz Café Puro Soluble, 100 g|4.4|385.0|||35.0|98.0
1143|2020-08-01 17:58|44.0|Morama Harina de Coco, 340 g|4.7|259.0|||85.0|
1144|2020-08-01 17:58|45.0|Leche Sabor Helado de Chocolate, Leche Santa Clara, 27 Pack - 200ml/caja|4.8|171.0|||82.2|276.0
1145|2020-08-01 17:58|46.0|Victoria 1.8 24 latas de 473ml c/u|4.1|396.0|||336.0|
1146|2020-08-01 17:58|47.0|Nutrioli Aceite Vegetal De 400 ml|4.7|150.0|||17.31|34.25
1147|2020-08-01 17:58|48.0|Vino Tinto Casa Madero 3V Cabernet Sauvignon Merlot Tempranillo - 750 ml|4.6|41.0|||389.0|
1148|2020-08-01 17:58|49.0|Isadora, Frijoles Refritos Bayos, 400 gramos|4.7|116.0|||14.79|29.12
1149|2020-08-01 17:58|50.0|La Lechera, Leche condensada, 387 gramos|4.6|127.0|||21.5|
1150|2020-08-01 18:02|1.0|Leche Deslactosada, Leche Santa Clara, 12 pack - 1l/caja|4.5|1559.0|||93.0|252.0
1151|2020-08-01 18:02|2.0|Nespresso, Café Ispirazione Firenze Arpeggio, Paquete de 50 cápsulas de Sistema Original|4.9|591.0|||675.0|899.0
1152|2020-08-01 18:02|3.0|Coca-Cola Sin Azúcar, 24 Pack - 235 ml/lata|4.7|350.0|||142.0|162.64
1153|2020-08-01 18:02|4.0|Coca-Cola Original, 24 Pack - 235 ml/lata|4.6|605.0|||148.0|193.34
1154|2020-08-01 18:02|5.0|Bonafont, Agua Natural, 1litro, 12 Pack|4.8|360.0|||51.8|
1155|2020-08-01 18:02|6.0|Capullo Aceite de Canola, 840 ml|4.7|337.0|||28.73|
1156|2020-08-01 18:02|7.0|1-2-3 Aceite Vegetal,1 Lt|4.9|290.0|||25.0|
1157|2020-08-01 18:02|8.0|Verde Valle Arroz Super Extra de 1 Kilogramo|4.9|156.0|||31.14|
1158|2020-08-01 18:02|9.0|Verde Valle Alubia Chica, 500 gramos|4.8|132.0|||17.0|61.07
1159|2020-08-01 18:02|10.0|Bonafont Agua Natural Bonafont, 1.2 litros, 12 pack|4.7|216.0|||28.64|180.0
1160|2020-08-01 18:02|11.0|Nescafé Clasico, Café Soluble, 225 g|4.7|311.0|||90.0|
1161|2020-08-01 18:02|12.0|Café de La Parroquia de Veracruz Bolsa de Café Molido Orgánico, 1 kg|4.6|931.0|||72.0|284.0
1162|2020-08-01 18:02|13.0|Lala Leche UHT 100 sin Lactosa Entera, 1 L, 12 Piezas|4.5|337.0|||270.0|290.04
1163|2020-08-01 18:02|14.0|Monk: Endulzante Natural Fruta del Monje 400 g.|4.8|487.0|||324.0|
1164|2020-08-01 18:02|15.0|Heinz, Ketchup, 567 Gramos|4.9|89.0|||18.0|
1165|2020-08-01 18:02|16.0|Betty Crocker Cake Mix Devil´s Food, Chocolate, 432 g|4.8|640.0|||34.25|42.4
1166|2020-08-01 18:02|17.0|Zucarmex Zulka Azúcar Empacada, 1 kg|4.9|299.0|||32.9|
1167|2020-08-01 18:02|18.0|Knorr, Caldo de Camarón granulado, 200 gramos|4.8|268.0|||9.0|89.0
1168|2020-08-01 18:02|19.0|Saladitas Galletas, Sabor Salado, 42 paquetes de 12 gramos. 504 gramos|4.7|203.0|||33.0|197.03
1169|2020-08-01 18:02|20.0|Bola de Oro Café Molido, Descafeinado, 1 kilo|4.7|405.0|||65.0|300.0
1170|2020-08-01 18:02|21.0|Therbal, Infusion Abango con Propoleo 25 sobres , 25 gramos.|4.7|248.0|||21.0|199.0
1171|2020-08-01 18:02|22.0|Chilito Sirilo Stevia 300ml (Paq 3 pzas)|4.9|379.0|||262.0|
1172|2020-08-01 18:02|23.0|Cerveza Premium Importada, Michelob Ultra, 24 latas de 355 ml c/u|4.7|532.0|||420.0|
1173|2020-08-01 18:02|24.0|Horley Té Chai, 15 g|4.5|198.0|||39.0|119.9
1174|2020-08-01 18:02|25.0|Bragg Vinagre Orgánico de Manzana, 473 ml|4.7|372.0|||96.0|
1175|2020-08-01 18:02|26.0|Cerveza Victoria, 24 Latas De 473ml C/u|4.7|324.0|||432.0|
1176|2020-08-01 18:02|27.0|Nutrileche Producto Lácteo, 1 litro. Paquete de 12|4.5|325.0|||172.88|
1177|2020-08-01 18:02|28.0|Quaker, Avena Quaker Old Fashion 475gr, 475 gramos|4.7|186.0|||34.4|229.5
1178|2020-08-01 18:02|29.0|PEÑAFIEL, Agua Mineral 1 l, Botella Pet, 12 piezas|4.8|255.0|||108.85|263.89
1179|2020-08-01 18:02|30.0|Rosamonte Yerba Mate, 500 g|4.7|312.0|||106.43|169.0
1180|2020-08-01 18:02|31.0|Lala Leche UHT Deslactosada Semi con Tapa, 1.5 L, 10 Piezas|4.7|252.0|||280.0|336.0
1181|2020-08-01 18:02|32.0|Cerveza Clara Corona Light 24 botellas de 355ml c/u|4.2|16.0|||384.0|
1182|2020-08-01 18:02|33.0|Morama Harina de Almendra, 350 g (el empaque puede variar)|4.8|228.0|||189.0|
1183|2020-08-01 18:02|34.0|Café Solo Dios Café en Grano, Sabor Artesanal, 1 Kg|4.5|527.0|||175.0|180.0
1184|2020-08-01 18:02|35.0|Nespresso, Café Alto Intenso, Paquete de 30 cápsulas de Sistema Vertuo. Tamaño de taza Alto 414 ml|4.2|73.0|||420.0|540.0
1185|2020-08-01 18:02|36.0|Coca-Cola Light, 24 Pack - 235 ml/lata|4.7|140.0|||156.0|211.2
1186|2020-08-01 18:02|37.0|Bragg, Vinagre Organico de Manzana, 946 ml|4.7|1321.0|||178.97|
1187|2020-08-01 18:02|38.0|Berry Nuts 30 bolsitas de snacks TO GO, un poco de cada uno de nuestros 7 sabores.|4.8|174.0|||226.93|
1188|2020-08-01 18:02|39.0|Clavel Leche Evaporada Lata De 360 Gr, Dulce, 360 g|4.6|165.0|||16.3|
1189|2020-08-01 18:02|40.0|Schweppes, Ginger Ale 1 L, Botella Pet, 12 Piezas|4.9|47.0|||98.4|172.2
1190|2020-08-01 18:02|41.0|Alpura, 2000 Leche Clásica Natural, Paquete de 6, 1.5 litros|5.0|3.0|||174.0|240.4
1191|2020-08-01 18:02|42.0|Mister Natural Dátil, 250 g|4.1|289.0|||39.5|
1192|2020-08-01 18:02|43.0|Café de La Parroquia de Veracruz Café Puro Soluble, 100 g|4.4|385.0|||35.0|98.0
1193|2020-08-01 18:02|44.0|Morama Harina de Coco, 340 g|4.7|259.0|||85.0|
1194|2020-08-01 18:02|45.0|Leche Sabor Helado de Chocolate, Leche Santa Clara, 27 Pack - 200ml/caja|4.8|171.0|||82.2|276.0
1195|2020-08-01 18:02|46.0|Victoria 1.8 24 latas de 473ml c/u|4.1|396.0|||336.0|
1196|2020-08-01 18:02|47.0|Nutrioli Aceite Vegetal De 400 ml|4.7|150.0|||17.31|34.25
1197|2020-08-01 18:02|48.0|Vino Tinto Casa Madero 3V Cabernet Sauvignon Merlot Tempranillo - 750 ml|4.6|41.0|||389.0|
1198|2020-08-01 18:02|49.0|Isadora, Frijoles Refritos Bayos, 400 gramos|4.7|116.0|||14.79|29.12
1199|2020-08-01 18:02|50.0|La Lechera, Leche condensada, 387 gramos|4.6|127.0|||21.5|
1200|2020-08-01 18:03|1.0|Leche Deslactosada, Leche Santa Clara, 12 pack - 1l/caja|4.5|1559.0|||93.0|252.0
1201|2020-08-01 18:03|2.0|Nespresso, Café Ispirazione Firenze Arpeggio, Paquete de 50 cápsulas de Sistema Original|4.9|591.0|||675.0|899.0
1202|2020-08-01 18:03|3.0|Coca-Cola Sin Azúcar, 24 Pack - 235 ml/lata|4.7|350.0|||142.0|162.64
1203|2020-08-01 18:03|4.0|Coca-Cola Original, 24 Pack - 235 ml/lata|4.6|605.0|||148.0|193.34
1204|2020-08-01 18:03|5.0|Bonafont, Agua Natural, 1litro, 12 Pack|4.8|360.0|||51.8|
1205|2020-08-01 18:03|6.0|Capullo Aceite de Canola, 840 ml|4.7|337.0|||28.73|
1206|2020-08-01 18:03|7.0|1-2-3 Aceite Vegetal,1 Lt|4.9|290.0|||25.0|
1207|2020-08-01 18:03|8.0|Verde Valle Arroz Super Extra de 1 Kilogramo|4.9|156.0|||31.14|
1208|2020-08-01 18:03|9.0|Verde Valle Alubia Chica, 500 gramos|4.8|132.0|||17.0|61.07
1209|2020-08-01 18:03|10.0|Bonafont Agua Natural Bonafont, 1.2 litros, 12 pack|4.7|216.0|||28.64|180.0
1210|2020-08-01 18:03|11.0|Nescafé Clasico, Café Soluble, 225 g|4.7|311.0|||90.0|
1211|2020-08-01 18:03|12.0|Café de La Parroquia de Veracruz Bolsa de Café Molido Orgánico, 1 kg|4.6|931.0|||72.0|284.0
1212|2020-08-01 18:03|13.0|Lala Leche UHT 100 sin Lactosa Entera, 1 L, 12 Piezas|4.5|337.0|||270.0|290.04
1213|2020-08-01 18:03|14.0|Monk: Endulzante Natural Fruta del Monje 400 g.|4.8|487.0|||324.0|
1214|2020-08-01 18:03|15.0|Heinz, Ketchup, 567 Gramos|4.9|89.0|||18.0|
1215|2020-08-01 18:03|16.0|Betty Crocker Cake Mix Devil´s Food, Chocolate, 432 g|4.8|640.0|||34.25|42.4
1216|2020-08-01 18:03|17.0|Zucarmex Zulka Azúcar Empacada, 1 kg|4.9|299.0|||32.9|
1217|2020-08-01 18:03|18.0|Knorr, Caldo de Camarón granulado, 200 gramos|4.8|268.0|||9.0|89.0
1218|2020-08-01 18:03|19.0|Saladitas Galletas, Sabor Salado, 42 paquetes de 12 gramos. 504 gramos|4.7|203.0|||33.0|197.03
1219|2020-08-01 18:03|20.0|Bola de Oro Café Molido, Descafeinado, 1 kilo|4.7|405.0|||65.0|300.0
1220|2020-08-01 18:03|21.0|Therbal, Infusion Abango con Propoleo 25 sobres , 25 gramos.|4.7|248.0|||21.0|199.0
1221|2020-08-01 18:03|22.0|Chilito Sirilo Stevia 300ml (Paq 3 pzas)|4.9|379.0|||262.0|
1222|2020-08-01 18:03|23.0|Cerveza Premium Importada, Michelob Ultra, 24 latas de 355 ml c/u|4.7|532.0|||420.0|
1223|2020-08-01 18:03|24.0|Horley Té Chai, 15 g|4.5|198.0|||39.0|119.9
1224|2020-08-01 18:03|25.0|Bragg Vinagre Orgánico de Manzana, 473 ml|4.7|372.0|||96.0|
1225|2020-08-01 18:03|26.0|Cerveza Victoria, 24 Latas De 473ml C/u|4.7|324.0|||432.0|
1226|2020-08-01 18:03|27.0|Nutrileche Producto Lácteo, 1 litro. Paquete de 12|4.5|325.0|||172.88|
1227|2020-08-01 18:03|28.0|Quaker, Avena Quaker Old Fashion 475gr, 475 gramos|4.7|186.0|||34.4|229.5
1228|2020-08-01 18:03|29.0|PEÑAFIEL, Agua Mineral 1 l, Botella Pet, 12 piezas|4.8|255.0|||108.85|263.89
1229|2020-08-01 18:03|30.0|Rosamonte Yerba Mate, 500 g|4.7|312.0|||106.43|169.0
1230|2020-08-01 18:03|31.0|Lala Leche UHT Deslactosada Semi con Tapa, 1.5 L, 10 Piezas|4.7|252.0|||280.0|336.0
1231|2020-08-01 18:03|32.0|Cerveza Clara Corona Light 24 botellas de 355ml c/u|4.2|16.0|||384.0|
1232|2020-08-01 18:03|33.0|Morama Harina de Almendra, 350 g (el empaque puede variar)|4.8|228.0|||189.0|
1233|2020-08-01 18:03|34.0|Café Solo Dios Café en Grano, Sabor Artesanal, 1 Kg|4.5|527.0|||175.0|180.0
1234|2020-08-01 18:03|35.0|Nespresso, Café Alto Intenso, Paquete de 30 cápsulas de Sistema Vertuo. Tamaño de taza Alto 414 ml|4.2|73.0|||420.0|540.0
1235|2020-08-01 18:03|36.0|Coca-Cola Light, 24 Pack - 235 ml/lata|4.7|140.0|||156.0|211.2
1236|2020-08-01 18:03|37.0|Bragg, Vinagre Organico de Manzana, 946 ml|4.7|1321.0|||178.97|
1237|2020-08-01 18:03|38.0|Berry Nuts 30 bolsitas de snacks TO GO, un poco de cada uno de nuestros 7 sabores.|4.8|174.0|||226.93|
1238|2020-08-01 18:03|39.0|Clavel Leche Evaporada Lata De 360 Gr, Dulce, 360 g|4.6|165.0|||16.3|
1239|2020-08-01 18:03|40.0|Schweppes, Ginger Ale 1 L, Botella Pet, 12 Piezas|4.9|47.0|||98.4|172.2
1240|2020-08-01 18:03|41.0|Alpura, 2000 Leche Clásica Natural, Paquete de 6, 1.5 litros|5.0|3.0|||174.0|240.4
1241|2020-08-01 18:03|42.0|Mister Natural Dátil, 250 g|4.1|289.0|||39.5|
1242|2020-08-01 18:03|43.0|Café de La Parroquia de Veracruz Café Puro Soluble, 100 g|4.4|385.0|||35.0|98.0
1243|2020-08-01 18:03|44.0|Morama Harina de Coco, 340 g|4.7|259.0|||85.0|
1244|2020-08-01 18:03|45.0|Leche Sabor Helado de Chocolate, Leche Santa Clara, 27 Pack - 200ml/caja|4.8|171.0|||82.2|276.0
1245|2020-08-01 18:03|46.0|Victoria 1.8 24 latas de 473ml c/u|4.1|396.0|||336.0|
1246|2020-08-01 18:03|47.0|Nutrioli Aceite Vegetal De 400 ml|4.7|150.0|||17.31|34.25
1247|2020-08-01 18:03|48.0|Vino Tinto Casa Madero 3V Cabernet Sauvignon Merlot Tempranillo - 750 ml|4.6|41.0|||389.0|
1248|2020-08-01 18:03|49.0|Isadora, Frijoles Refritos Bayos, 400 gramos|4.7|116.0|||14.79|29.12
1249|2020-08-01 18:03|50.0|La Lechera, Leche condensada, 387 gramos|4.6|127.0|||21.5|
1250|2020-08-01 18:12|1.0|Leche Deslactosada, Leche Santa Clara, 12 pack - 1l/caja|4.5|1560.0|||93.0|252.0
1251|2020-08-01 18:12|2.0|Nespresso, Café Ispirazione Firenze Arpeggio, Paquete de 50 cápsulas de Sistema Original|4.9|591.0|||675.0|899.0
1252|2020-08-01 18:12|3.0|Coca-Cola Sin Azúcar, 24 Pack - 235 ml/lata|4.7|351.0|||142.0|162.64
1253|2020-08-01 18:12|4.0|Coca-Cola Original, 24 Pack - 235 ml/lata|4.6|606.0|||148.0|193.34
1254|2020-08-01 18:12|5.0|Bonafont, Agua Natural, 1litro, 12 Pack|4.8|360.0|||51.8|
1255|2020-08-01 18:12|6.0|Capullo Aceite de Canola, 840 ml|4.7|337.0|||28.73|
1256|2020-08-01 18:12|7.0|1-2-3 Aceite Vegetal,1 Lt|4.9|290.0|||25.0|
1257|2020-08-01 18:12|8.0|Verde Valle Arroz Super Extra de 1 Kilogramo|4.9|156.0|||31.14|
1258|2020-08-01 18:12|9.0|Verde Valle Alubia Chica, 500 gramos|4.8|132.0|||17.0|61.07
1259|2020-08-01 18:12|10.0|Bonafont Agua Natural Bonafont, 1.2 litros, 12 pack|4.7|217.0|||28.64|180.0
1260|2020-08-01 18:12|11.0|Nescafé Clasico, Café Soluble, 225 g|4.7|311.0|||90.0|
1261|2020-08-01 18:12|12.0|Café de La Parroquia de Veracruz Bolsa de Café Molido Orgánico, 1 kg|4.6|931.0|||72.0|284.0
1262|2020-08-01 18:12|13.0|Lala Leche UHT 100 sin Lactosa Entera, 1 L, 12 Piezas|4.5|337.0|||270.0|290.04
1263|2020-08-01 18:12|14.0|Monk: Endulzante Natural Fruta del Monje 400 g.|4.8|487.0|||324.0|
1264|2020-08-01 18:12|15.0|Heinz, Ketchup, 567 Gramos|4.9|89.0|||18.0|
1265|2020-08-01 18:12|16.0|Betty Crocker Cake Mix Devil´s Food, Chocolate, 432 g|4.8|640.0|||34.25|42.4
1266|2020-08-01 18:12|17.0|Zucarmex Zulka Azúcar Empacada, 1 kg|4.9|299.0|||32.9|
1267|2020-08-01 18:12|18.0|Knorr, Caldo de Camarón granulado, 200 gramos|4.8|268.0|||9.0|89.0
1268|2020-08-01 18:12|19.0|Saladitas Galletas, Sabor Salado, 42 paquetes de 12 gramos. 504 gramos|4.7|204.0|||33.0|197.03
1269|2020-08-01 18:12|20.0|Bola de Oro Café Molido, Descafeinado, 1 kilo|4.7|405.0|||65.0|300.0
1270|2020-08-01 18:12|21.0|Therbal, Infusion Abango con Propoleo 25 sobres , 25 gramos.|4.7|248.0|||21.0|199.0
1271|2020-08-01 18:12|22.0|Chilito Sirilo Stevia 300ml (Paq 3 pzas)|4.9|379.0|||262.0|
1272|2020-08-01 18:12|23.0|Cerveza Premium Importada, Michelob Ultra, 24 latas de 355 ml c/u|4.7|532.0|||420.0|
1273|2020-08-01 18:12|24.0|Horley Té Chai, 15 g|4.5|198.0|||39.0|119.9
1274|2020-08-01 18:12|25.0|Bragg Vinagre Orgánico de Manzana, 473 ml|4.7|373.0|||96.0|
1275|2020-08-01 18:12|26.0|Cerveza Victoria, 24 Latas De 473ml C/u|4.7|324.0|||432.0|
1276|2020-08-01 18:12|27.0|Nutrileche Producto Lácteo, 1 litro. Paquete de 12|4.5|325.0|||172.88|
1277|2020-08-01 18:12|28.0|Quaker, Avena Quaker Old Fashion 475gr, 475 gramos|4.7|186.0|||34.4|229.5
1278|2020-08-01 18:12|29.0|PEÑAFIEL, Agua Mineral 1 l, Botella Pet, 12 piezas|4.8|255.0|||108.85|263.89
1279|2020-08-01 18:12|30.0|Rosamonte Yerba Mate, 500 g|4.7|312.0|||106.43|169.0
1280|2020-08-01 18:12|31.0|Lala Leche UHT Deslactosada Semi con Tapa, 1.5 L, 10 Piezas|4.7|252.0|||280.0|336.0
1281|2020-08-01 18:12|32.0|Cerveza Clara Corona Light 24 botellas de 355ml c/u|4.2|16.0|||384.0|
1282|2020-08-01 18:12|33.0|Morama Harina de Almendra, 350 g (el empaque puede variar)|4.8|228.0|||189.0|
1283|2020-08-01 18:12|34.0|Café Solo Dios Café en Grano, Sabor Artesanal, 1 Kg|4.5|527.0|||175.0|180.0
1284|2020-08-01 18:12|35.0|Nespresso, Café Alto Intenso, Paquete de 30 cápsulas de Sistema Vertuo. Tamaño de taza Alto 414 ml|4.2|73.0|||420.0|540.0
1285|2020-08-01 18:12|36.0|Coca-Cola Light, 24 Pack - 235 ml/lata|4.7|140.0|||156.0|211.2
1286|2020-08-01 18:12|37.0|Bragg, Vinagre Organico de Manzana, 946 ml|4.7|1321.0|||178.97|
1287|2020-08-01 18:12|38.0|Berry Nuts 30 bolsitas de snacks TO GO, un poco de cada uno de nuestros 7 sabores.|4.8|174.0|||226.93|
1288|2020-08-01 18:12|39.0|Clavel Leche Evaporada Lata De 360 Gr, Dulce, 360 g|4.6|165.0|||16.3|
1289|2020-08-01 18:12|40.0|Schweppes, Ginger Ale 1 L, Botella Pet, 12 Piezas|4.9|47.0|||98.4|172.2
1290|2020-08-01 18:12|41.0|Alpura, 2000 Leche Clásica Natural, Paquete de 6, 1.5 litros|5.0|3.0|||174.0|240.4
1291|2020-08-01 18:12|42.0|Mister Natural Dátil, 250 g|4.1|289.0|||39.5|
1292|2020-08-01 18:12|43.0|Café de La Parroquia de Veracruz Café Puro Soluble, 100 g|4.4|385.0|||35.0|98.0
1293|2020-08-01 18:12|44.0|Morama Harina de Coco, 340 g|4.7|259.0|||85.0|
1294|2020-08-01 18:12|45.0|Leche Sabor Helado de Chocolate, Leche Santa Clara, 27 Pack - 200ml/caja|4.8|171.0|||82.2|276.0
1295|2020-08-01 18:12|46.0|Victoria 1.8 24 latas de 473ml c/u|4.1|397.0|||336.0|
1296|2020-08-01 18:12|47.0|Nutrioli Aceite Vegetal De 400 ml|4.7|150.0|||17.31|34.25
1297|2020-08-01 18:12|48.0|Vino Tinto Casa Madero 3V Cabernet Sauvignon Merlot Tempranillo - 750 ml|4.6|41.0|||389.0|
1298|2020-08-01 18:12|49.0|Isadora, Frijoles Refritos Bayos, 400 gramos|4.7|116.0|||14.79|29.12
1299|2020-08-01 18:12|50.0|La Lechera, Leche condensada, 387 gramos|4.6|127.0|||21.5|
1300|2020-08-01 18:19|1.0|Leche Deslactosada, Leche Santa Clara, 12 pack - 1l/caja|4.5|1560.0|||93.0|252.0
1301|2020-08-01 18:19|2.0|Nespresso, Café Ispirazione Firenze Arpeggio, Paquete de 50 cápsulas de Sistema Original|4.9|591.0|||675.0|899.0
1302|2020-08-01 18:19|3.0|Coca-Cola Sin Azúcar, 24 Pack - 235 ml/lata|4.7|351.0|||142.0|162.64
1303|2020-08-01 18:19|4.0|Coca-Cola Original, 24 Pack - 235 ml/lata|4.6|606.0|||148.0|193.34
1304|2020-08-01 18:19|5.0|Bonafont, Agua Natural, 1litro, 12 Pack|4.8|360.0|||51.8|
1305|2020-08-01 18:19|6.0|Capullo Aceite de Canola, 840 ml|4.7|337.0|||28.73|
1306|2020-08-01 18:19|7.0|1-2-3 Aceite Vegetal,1 Lt|4.9|290.0|||25.0|
1307|2020-08-01 18:19|8.0|Verde Valle Arroz Super Extra de 1 Kilogramo|4.9|156.0|||31.14|
1308|2020-08-01 18:19|9.0|Verde Valle Alubia Chica, 500 gramos|4.8|132.0|||17.0|61.07
1309|2020-08-01 18:19|10.0|Bonafont Agua Natural Bonafont, 1.2 litros, 12 pack|4.7|217.0|||28.64|180.0
1310|2020-08-01 18:19|11.0|Nescafé Clasico, Café Soluble, 225 g|4.7|311.0|||90.0|
1311|2020-08-01 18:19|12.0|Café de La Parroquia de Veracruz Bolsa de Café Molido Orgánico, 1 kg|4.6|931.0|||72.0|284.0
1312|2020-08-01 18:19|13.0|Lala Leche UHT 100 sin Lactosa Entera, 1 L, 12 Piezas|4.5|337.0|||270.0|290.04
1313|2020-08-01 18:19|14.0|Monk: Endulzante Natural Fruta del Monje 400 g.|4.8|487.0|||324.0|
1314|2020-08-01 18:19|15.0|Heinz, Ketchup, 567 Gramos|4.9|89.0|||18.0|
1315|2020-08-01 18:19|16.0|Betty Crocker Cake Mix Devil´s Food, Chocolate, 432 g|4.8|640.0|||34.25|42.4
1316|2020-08-01 18:19|17.0|Zucarmex Zulka Azúcar Empacada, 1 kg|4.9|299.0|||32.9|
1317|2020-08-01 18:19|18.0|Knorr, Caldo de Camarón granulado, 200 gramos|4.8|268.0|||9.0|89.0
1318|2020-08-01 18:19|19.0|Saladitas Galletas, Sabor Salado, 42 paquetes de 12 gramos. 504 gramos|4.7|204.0|||33.0|197.03
1319|2020-08-01 18:19|20.0|Bola de Oro Café Molido, Descafeinado, 1 kilo|4.7|405.0|||65.0|300.0
1320|2020-08-01 18:19|21.0|Therbal, Infusion Abango con Propoleo 25 sobres , 25 gramos.|4.7|248.0|||21.0|199.0
1321|2020-08-01 18:19|22.0|Chilito Sirilo Stevia 300ml (Paq 3 pzas)|4.9|379.0|||262.0|
1322|2020-08-01 18:19|23.0|Cerveza Premium Importada, Michelob Ultra, 24 latas de 355 ml c/u|4.7|532.0|||420.0|
1323|2020-08-01 18:19|24.0|Horley Té Chai, 15 g|4.5|198.0|||39.0|119.9
1324|2020-08-01 18:19|25.0|Bragg Vinagre Orgánico de Manzana, 473 ml|4.7|373.0|||96.0|
